flight_date,from,to,avg_weeks,target,std_weeks,is_holiday,day_of_year,distance_to_New Year's Day,"distance_to_Birthday of Martin Luther King, Jr.",distance_to_Washington's Birthday,distance_to_Memorial Day,distance_to_Juneteenth National Independence Day,distance_to_Independence Day,distance_to_Labor Day,distance_to_Columbus Day,distance_to_Veterans Day,distance_to_Thanksgiving Day,distance_to_Christmas Day,distance_to_next_holiday,distance_to_previous_holiday,path_distance,from_in_degree,from_out_degree,to_in_degree,to_out_degree,ATL,BOS,CLT,DEN,DFW,DTW,EWR,IAH,JFK,LAS,LAX,LGA,MCO,MIA,MSP,ORD,PHL,PHX,SEA,SFO
2012-07-21,DEN,SFO,10.9545454545,10.0419527467,9.373098652789999,False,203,164,181,-154,-54,-32,-17,45,82,113,127,157,42,17,1552.7748305694504,10.740916817018693,10.74298222432765,11.293030075679182,11.305858815252616,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-03-07,IAH,LAX,11.333333333299999,10.55479712,8.59844947263,False,67,-66,-49,-18,82,104,119,181,-148,-117,-103,-73,79,15,2215.0734828014647,10.634308645941415,10.77456439726534,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
2012-06-06,ORD,MSP,14.5555555556,12.4360840142,10.5259142973,False,158,-157,-140,-109,-9,13,28,90,127,158,172,-164,13,6,536.9953198971817,11.39706514536843,11.387552460182754,10.920556887948626,10.895829598376196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
2012-01-07,ATL,DEN,9.380952380950001,9.35710525328,6.68188738663,False,7,-6,11,42,142,164,179,-125,-88,-57,-43,-13,8,6,1926.6178297784168,10.986705272120973,11.05876539475933,10.740916817018693,10.74298222432765,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-07,MSP,ATL,9.27777777778,10.757778806,6.533223288389999,False,280,86,103,134,-132,-110,-95,-33,4,35,49,79,1,30,1459.7181270186945,10.920556887948626,10.895829598376196,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
2011-10-17,BOS,SFO,12.208333333299999,12.1580516373,8.335253401989998,False,290,76,93,124,-142,-120,-105,-43,-6,25,39,69,25,3,4341.241632161183,10.976367620132233,11.075587891139088,11.293030075679182,11.305858815252616,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011-11-25,CLT,ATL,9.125,7.896505976499999,7.00357051796,True,329,37,54,85,-181,-159,-144,-82,-45,-14,0,30,30,14,364.56708046971016,10.637333582755277,10.52887259422674,10.986705272120973,11.05876539475933,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-11-30,ATL,DFW,9.84210526316,11.939420359400001,8.40808577696,False,334,32,49,80,180,-164,-149,-87,-50,-19,-5,25,25,2,1174.5318236036762,10.986705272120973,11.05876539475933,11.180310941123327,11.050228394602799,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-05-07,DFW,ORD,13.6363636364,12.9415403693,11.5574978943,False,128,-127,-110,-79,21,43,58,120,157,-178,-164,-134,18,76,1290.645304960658,11.180310941123327,11.050228394602799,11.39706514536843,11.387552460182754,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-09-07,JFK,LAS,18.1315789474,11.238093946,11.900876762200001,True,251,116,133,164,-102,-80,-65,-3,34,65,79,109,31,0,3609.2825234219513,11.641953222951795,11.432985714932439,10.802143255290838,10.858821650818184,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0
2011-12-09,DFW,LAS,13.44,10.3122511889,9.66988452189,False,343,23,40,71,171,-173,-158,-96,-59,-28,-14,16,16,11,1694.7999229712304,11.180310941123327,11.050228394602799,10.802143255290838,10.858821650818184,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-11-27,LAX,JFK,17.1351351351,13.0124605402,10.962466678399998,True,331,35,52,83,-183,-161,-146,-84,-47,-16,-2,28,28,16,3974.196710879194,11.511861025399389,11.51684866108158,11.641953222951795,11.432985714932439,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0,0,0,0
2012-09-17,SFO,DFW,14.6923076923,11.502268725999999,10.4872083255,False,261,106,123,154,-112,-90,-75,-13,24,55,69,99,21,10,2351.941032649594,11.293030075679182,11.305858815252616,11.180310941123327,11.050228394602799,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2012-02-17,ORD,DEN,10.5714285714,11.053573342,7.096276689730001,True,48,-47,-30,1,101,123,138,-166,-129,-98,-84,-54,98,27,1426.0220157520112,11.39706514536843,11.387552460182754,10.740916817018693,10.74298222432765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
2012-07-21,EWR,ORD,11.0454545455,9.795362603600001,7.4927092990899995,False,203,164,181,-154,-54,-32,-17,45,82,113,127,157,42,17,1154.4536331215895,10.882423693567391,10.833789151901911,11.39706514536843,11.387552460182754,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-09-25,MIA,LGA,10.5238095238,10.987773614000002,6.874729431910001,False,268,98,115,146,-120,-98,-83,-21,16,47,61,91,13,18,1768.377326888082,10.749204535934668,10.64910414072656,11.405018795317423,11.411122537569854,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0,0,0,0,0
2011-09-03,DFW,LAX,11.958333333299999,10.4751419203,7.7430426929600005,True,246,120,137,168,-98,-76,-61,1,38,69,83,113,35,61,1983.1744750180908,11.180310941123327,11.050228394602799,11.511861025399389,11.51684866108158,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-02-06,ATL,LAX,11.625,11.7542315847,9.11669514872,False,37,-36,-19,12,112,134,149,-155,-118,-87,-73,-43,9,16,3125.776526360192,10.986705272120973,11.05876539475933,11.511861025399389,11.51684866108158,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-11-14,LGA,MIA,11.333333333299999,11.1645878502,10.465630022300001,False,319,48,65,96,-170,-148,-133,-71,-34,-3,11,41,8,3,1768.377326888082,11.405018795317423,11.411122537569854,10.749204535934668,10.64910414072656,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0
2012-10-09,BOS,LAX,15.551724137899999,11.4264624844,11.011637373,True,283,84,101,132,-134,-112,-97,-35,2,33,47,77,33,32,4193.0290874600705,10.976367620132233,11.075587891139088,11.511861025399389,11.51684866108158,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-07-20,ATL,SFO,12.125,11.0285397345,9.042472247560001,False,202,165,182,-153,-53,-31,-16,46,83,114,128,158,43,16,3434.7180355672917,10.986705272120973,11.05876539475933,11.293030075679182,11.305858815252616,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-01-21,SFO,SEA,8.9375,10.3343221655,7.689549184880001,True,21,-20,-3,28,128,150,165,-139,-102,-71,-57,-27,25,0,1093.0595602394146,11.293030075679182,11.305858815252616,10.911269061769707,10.824439597932692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
2012-01-05,PHL,ATL,9.75,11.033573410299999,9.24842328904,False,5,-4,13,44,144,166,181,-123,-86,-55,-41,-11,10,4,1071.592953109364,10.83509569046346,10.800228508121956,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
2011-11-30,EWR,SFO,9.11764705882,11.063493449200001,7.65573602717,False,334,32,49,80,180,-164,-149,-87,-50,-19,-5,25,25,2,4118.400577733478,10.882423693567391,10.833789151901911,11.293030075679182,11.305858815252616,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-08-20,DEN,DFW,12.48,11.840990285999998,8.16047384245,False,233,134,151,182,-84,-62,-47,15,52,83,97,127,12,47,1032.0980058772266,10.740916817018693,10.74298222432765,11.180310941123327,11.050228394602799,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-10-25,ORD,MSP,12.9047619048,12.6633667205,10.5920005755,False,299,68,85,116,-150,-128,-113,-51,-14,17,31,61,17,11,536.9953198971817,11.39706514536843,11.387552460182754,10.920556887948626,10.895829598376196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
2012-08-15,ATL,CLT,8.176470588239999,11.0184314401,5.3178390126699995,False,228,139,156,-179,-79,-57,-42,20,57,88,102,132,17,42,364.56708046971016,10.986705272120973,11.05876539475933,10.637333582755277,10.52887259422674,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-20,PHL,ATL,9.85,12.4337127796,6.49108700653,False,293,73,90,121,-145,-123,-108,-46,-9,22,36,66,22,6,1071.592953109364,10.83509569046346,10.800228508121956,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
2012-07-20,JFK,MIA,16.4375,10.2367357817,10.968981191800001,False,202,165,182,-153,-53,-31,-16,46,83,114,128,158,43,16,1757.1215161369055,11.641953222951795,11.432985714932439,10.749204535934668,10.64910414072656,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0
2012-03-01,ORD,LAX,11.3636363636,12.10786989,7.95550396204,False,61,-60,-43,-12,88,110,125,-179,-142,-111,-97,-67,85,9,2802.116007690481,11.39706514536843,11.387552460182754,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0
2012-09-30,DEN,LAS,13.8076923077,10.4751419203,9.74892499005,False,274,93,110,141,-125,-103,-88,-26,11,42,56,86,8,23,1009.3646188609899,10.740916817018693,10.74298222432765,10.802143255290838,10.858821650818184,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-09-28,DFW,LAS,12.0,9.77573109858,8.92828570971,False,271,95,112,143,-123,-101,-86,-24,13,44,58,88,10,21,1694.7999229712304,11.180310941123327,11.050228394602799,10.802143255290838,10.858821650818184,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012-11-03,SEA,DEN,10.0625,9.511127243230002,9.53218233145,False,308,59,76,107,-159,-137,-122,-60,-23,8,22,52,8,20,1645.0658311574027,10.911269061769707,10.824439597932692,10.740916817018693,10.74298222432765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2011-10-31,LGA,CLT,10.0,10.3561349961,8.44358440753,False,304,62,79,110,-156,-134,-119,-57,-20,11,25,55,11,17,874.9278460998839,11.405018795317423,11.411122537569854,10.637333582755277,10.52887259422674,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
2012-09-06,JFK,MCO,15.3666666667,9.824427749089999,10.1827553122,True,250,117,134,165,-101,-79,-64,-2,35,66,80,110,32,64,1521.3886141530445,11.641953222951795,11.432985714932439,10.80192431511827,10.89196124165143,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0
2012-09-09,SFO,ATL,13.153846153800002,10.528621592,8.830367184630001,False,253,114,131,162,-104,-82,-67,-5,32,63,77,107,29,2,3434.7180355672917,11.293030075679182,11.305858815252616,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1
2012-10-02,LGA,CLT,8.75,11.169267842,6.855654600399999,False,276,91,108,139,-127,-105,-90,-28,9,40,54,84,6,25,874.9278460998839,11.405018795317423,11.411122537569854,10.637333582755277,10.52887259422674,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
2012-01-17,LGA,CLT,6.78571428571,11.2649285925,4.66044849985,True,17,-16,1,32,132,154,169,-135,-98,-67,-53,-23,29,16,874.9278460998839,11.405018795317423,11.411122537569854,10.637333582755277,10.52887259422674,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
2011-12-29,LAS,SFO,15.538461538499998,10.710561708,12.5322967384,False,363,3,20,51,151,173,-178,-116,-79,-48,-34,-4,3,4,664.8915200252193,10.802143255290838,10.858821650818184,11.293030075679182,11.305858815252616,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1
2011-10-10,ATL,LGA,11.666666666700001,12.814418677,8.81040228399,True,283,83,100,131,-135,-113,-98,-36,1,32,46,76,32,33,1224.8675556123214,10.986705272120973,11.05876539475933,11.405018795317423,11.411122537569854,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011-12-17,SEA,DEN,12.173913043499999,9.89979055837,9.00834044808,False,351,15,32,63,163,-181,-166,-104,-67,-36,-22,8,8,19,1645.0658311574027,10.911269061769707,10.824439597932692,10.740916817018693,10.74298222432765,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
2011-10-16,DFW,LGA,11.48,11.7267037675,8.11439050905,False,289,77,94,125,-141,-119,-104,-42,-5,26,40,70,26,2,2231.359615489,11.180310941123327,11.050228394602799,11.405018795317423,11.411122537569854,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-09-19,SEA,LAX,15.1153846154,11.4905022784,12.087437852799999,False,263,104,121,152,-114,-92,-77,-15,22,53,67,97,19,12,1536.9096838729724,10.911269061769707,10.824439597932692,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
2012-11-12,DFW,PHL,10.0555555556,11.3852913697,7.81004046252,False,317,50,67,98,-168,-146,-131,-69,-32,-1,13,43,10,1,2092.876657597348,11.180310941123327,11.050228394602799,10.83509569046346,10.800228508121956,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-05-28,LAX,ORD,13.04,12.1247476138,9.72316820795,True,149,-148,-131,-100,0,22,37,99,136,167,181,-155,22,97,2802.116007690481,11.511861025399389,11.51684866108158,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0
2012-11-07,DEN,PHX,10.15,11.3088123996,6.96060342212,False,312,55,72,103,-163,-141,-126,-64,-27,4,18,48,4,24,968.5377565127928,10.740916817018693,10.74298222432765,10.704543967457013,10.672302087292909,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-10-26,DTW,ORD,11.3636363636,11.6233644471,8.15063803839,False,299,67,84,115,-151,-129,-114,-52,-15,16,30,60,16,12,376.3886323781449,10.653095528420538,10.634797460865515,11.39706514536843,11.387552460182754,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-02-06,LAS,ORD,13.666666666700001,11.1785927402,9.20284237028,False,37,-36,-19,12,112,134,149,-155,-118,-87,-73,-43,9,16,2431.692848117438,10.802143255290838,10.858821650818184,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0
2011-11-15,ORD,EWR,10.4210526316,11.857221683199999,8.58497259087,False,319,47,64,95,-171,-149,-134,-72,-35,-4,10,40,7,4,1154.4536331215895,11.39706514536843,11.387552460182754,10.882423693567391,10.833789151901911,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0
2012-05-16,PHL,BOS,7.0,11.517842726800001,4.472135955,False,137,-136,-119,-88,12,34,49,111,148,179,-173,-143,9,85,450.14197587925264,10.83509569046346,10.800228508121956,10.976367620132233,11.075587891139088,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
2012-07-23,BOS,ORD,13.666666666700001,12.843214551500001,11.062758037,False,205,162,179,-156,-56,-34,-19,43,80,111,125,155,40,19,1391.0783252852343,10.976367620132233,11.075587891139088,11.39706514536843,11.387552460182754,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011-11-06,CLT,LGA,8.9375,10.2367357817,7.20618946925,False,310,56,73,104,-162,-140,-125,-63,-26,5,19,49,5,23,874.9278460998839,10.637333582755277,10.52887259422674,11.405018795317423,11.411122537569854,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2012-04-21,ATL,MSP,11.0,9.465076119410002,7.87400787401,False,112,-111,-94,-63,37,59,74,136,173,-162,-148,-118,34,60,1459.7181270186945,10.986705272120973,11.05876539475933,10.920556887948626,10.895829598376196,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2012-03-09,IAH,LAX,11.5,10.7284085021,8.36974501278,False,69,-68,-51,-20,80,102,117,179,-150,-119,-105,-75,77,17,2215.0734828014647,10.634308645941415,10.77456439726534,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
2012-03-25,ORD,MSP,8.944444444439998,10.757778806,6.08249389857,False,85,-84,-67,-36,64,86,101,163,-166,-135,-121,-91,61,33,536.9953198971817,11.39706514536843,11.387552460182754,10.920556887948626,10.895829598376196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0
2012-07-04,ATL,DEN,12.6086956522,9.86248979987,9.08414768321,True,186,181,-168,-137,-37,-15,0,62,99,130,144,174,0,0,1926.6178297784168,10.986705272120973,11.05876539475933,10.740916817018693,10.74298222432765,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012-08-19,SEA,ORD,16.064516129,11.1074922966,11.081322074800001,False,232,135,152,-183,-83,-61,-46,16,53,84,98,128,13,46,2761.7516243497034,10.911269061769707,10.824439597932692,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0
2012-03-13,LAX,DEN,12.333333333299999,11.3346554333,9.54926205511,False,73,-72,-55,-24,76,98,113,175,-154,-123,-109,-79,73,21,1385.1392038077984,11.511861025399389,11.51684866108158,10.740916817018693,10.74298222432765,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
2011-12-18,MIA,ATL,16.5483870968,10.1418860666,12.2687644303,False,352,14,31,62,162,-182,-167,-105,-68,-37,-23,7,7,20,959.0645602676874,10.749204535934668,10.64910414072656,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
2011-10-01,DEN,SFO,13.407407407400001,10.876319428,8.51360566866,False,274,92,109,140,-126,-104,-89,-27,10,41,55,85,7,24,1552.7748305694504,10.740916817018693,10.74298222432765,11.293030075679182,11.305858815252616,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-08-31,DEN,LAS,12.833333333299999,10.4751419203,10.6512569851,False,244,123,140,171,-95,-73,-58,4,41,72,86,116,1,58,1009.3646188609899,10.740916817018693,10.74298222432765,10.802143255290838,10.858821650818184,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2011-10-10,ATL,LAX,12.208333333299999,11.857221683199999,9.39462920881,True,283,83,100,131,-135,-113,-98,-36,1,32,46,76,32,33,3125.776526360192,10.986705272120973,11.05876539475933,11.511861025399389,11.51684866108158,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012-06-22,SFO,SEA,12.3913043478,11.2826062201,10.7860985045,False,174,-173,-156,-125,-25,-3,12,74,111,142,156,-180,12,3,1093.0595602394146,11.293030075679182,11.305858815252616,10.911269061769707,10.824439597932692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1
2012-01-26,LAS,JFK,10.0909090909,11.6049538756,7.38666166565,False,26,-25,-8,23,123,145,160,-144,-107,-76,-62,-32,20,5,3609.2825234219513,10.802143255290838,10.858821650818184,11.641953222951795,11.432985714932439,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0
2012-01-16,DFW,PHL,9.3125,10.7460861298,8.569082020069999,True,16,-15,2,33,133,155,170,-134,-97,-66,-52,-22,30,15,2092.876657597348,11.180310941123327,11.050228394602799,10.83509569046346,10.800228508121956,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-11-13,DTW,ORD,9.88888888889,11.470725043699998,8.330587783010001,False,318,49,66,97,-169,-147,-132,-70,-33,-2,12,42,9,2,376.3886323781449,10.653095528420538,10.634797460865515,11.39706514536843,11.387552460182754,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-04-09,SEA,SFO,8.352941176469999,11.2335837243,5.634061328990001,False,100,-99,-82,-51,49,71,86,148,-181,-150,-136,-106,46,48,1093.0595602394146,10.911269061769707,10.824439597932692,11.293030075679182,11.305858815252616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
2012-03-20,MIA,ATL,11.782608695699999,10.7284085021,10.0857979435,False,80,-79,-62,-31,69,91,106,168,-161,-130,-116,-86,66,28,959.0645602676874,10.749204535934668,10.64910414072656,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
2012-04-30,DEN,ATL,10.0555555556,10.710561708,8.362888765060001,False,121,-120,-103,-72,28,50,65,127,164,-171,-157,-127,25,69,1926.6178297784168,10.740916817018693,10.74298222432765,10.986705272120973,11.05876539475933,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011-10-30,SEA,SFO,9.23529411765,10.259713186399999,7.644682888819999,False,303,63,80,111,-155,-133,-118,-56,-19,12,26,56,12,16,1093.0595602394146,10.911269061769707,10.824439597932692,11.293030075679182,11.305858815252616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
2011-12-11,IAH,LAX,11.304347826099999,10.8980686629,7.31396411984,False,345,21,38,69,169,-175,-160,-98,-61,-30,-16,14,14,13,2215.0734828014647,10.634308645941415,10.77456439726534,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0
2012-01-18,DFW,ORD,11.0,11.9761698393,9.678154093969999,True,18,-17,0,31,131,153,168,-136,-99,-68,-54,-24,28,17,1290.645304960658,11.180310941123327,11.050228394602799,11.39706514536843,11.387552460182754,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-04-07,ATL,MCO,14.222222222200001,9.48824381803,9.970469217160002,False,98,-97,-80,-49,51,73,88,150,-179,-148,-134,-104,48,46,650.7363446314483,10.986705272120973,11.05876539475933,10.80192431511827,10.89196124165143,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012-06-12,LAX,BOS,12.782608695699999,10.9774413119,10.5871127566,False,164,-163,-146,-115,-15,7,22,84,121,152,166,-170,7,12,4193.0290874600705,11.511861025399389,11.51684866108158,10.976367620132233,11.075587891139088,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0
2011-10-30,SFO,LAX,14.8064516129,11.9822249607,10.261316857799999,False,303,63,80,111,-155,-133,-118,-56,-19,12,26,56,12,16,543.189278739235,11.293030075679182,11.305858815252616,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1
2012-08-06,DEN,PHX,11.8947368421,10.8653489507,10.1154158306,False,219,148,165,-170,-70,-48,-33,29,66,97,111,141,26,33,968.5377565127928,10.740916817018693,10.74298222432765,10.704543967457013,10.672302087292909,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011-09-17,ORD,DTW,8.0625,9.59995239987,5.650589939700001,False,260,106,123,154,-112,-90,-75,-13,24,55,69,99,21,10,376.3886323781449,11.39706514536843,11.387552460182754,10.653095528420538,10.634797460865515,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0
2011-12-31,MSP,ORD,11.4,8.3920359387,8.786353054600001,False,365,1,18,49,149,171,-180,-118,-81,-50,-36,-6,1,6,536.9953198971817,10.920556887948626,10.895829598376196,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0
2011-12-06,BOS,ORD,11.7727272727,11.892441156099999,8.65162697709,False,340,26,43,74,174,-170,-155,-93,-56,-25,-11,19,19,8,1391.0783252852343,10.976367620132233,11.075587891139088,11.39706514536843,11.387552460182754,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2012-06-03,MCO,ATL,12.041666666700001,10.946096443699998,8.02430637212,False,155,-154,-137,-106,-6,16,31,93,130,161,175,-161,16,3,650.7363446314483,10.80192431511827,10.89196124165143,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
2012-03-05,JFK,LAS,10.210526315800001,10.5870082101,8.7975940358,False,65,-64,-47,-16,84,106,121,-183,-146,-115,-101,-71,81,13,3609.2825234219513,11.641953222951795,11.432985714932439,10.802143255290838,10.858821650818184,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0
2012-09-20,SEA,LAX,13.64,11.506174435799998,9.793194916200001,False,264,103,120,151,-115,-93,-78,-16,21,52,66,96,18,13,1536.9096838729724,10.911269061769707,10.824439597932692,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0
2012-06-08,PHX,ORD,10.95,10.5933842018,8.31279926252,False,160,-159,-142,-111,-11,11,26,88,125,156,170,-166,11,8,2313.425889333065,10.704543967457013,10.672302087292909,11.39706514536843,11.387552460182754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0
2012-05-26,DFW,PHL,9.71428571429,7.7851310516600005,11.7566908703,True,147,-146,-129,-98,2,24,39,101,138,169,-183,-153,24,95,2092.876657597348,11.180310941123327,11.050228394602799,10.83509569046346,10.800228508121956,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2012-04-08,PHL,ATL,6.38461538462,9.89979055837,4.42603022919,False,99,-98,-81,-50,50,72,87,149,-180,-149,-135,-105,47,47,1071.592953109364,10.83509569046346,10.800228508121956,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
2012-06-04,ATL,SFO,9.2380952381,11.1026544839,6.456816258069999,False,156,-155,-138,-107,-7,15,30,92,129,160,174,-162,15,4,3434.7180355672917,10.986705272120973,11.05876539475933,11.293030075679182,11.305858815252616,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2012-07-15,JFK,LAX,17.891891891900002,13.3270877801,12.3170698711,False,197,170,-179,-148,-48,-26,-11,51,88,119,133,163,48,11,3974.196710879194,11.641953222951795,11.432985714932439,11.511861025399389,11.51684866108158,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0
2012-09-07,LAX,LAS,16.75,11.933224420999998,11.2220980156,True,251,116,133,164,-102,-80,-65,-3,34,65,79,109,31,0,379.9942734236418,11.511861025399389,11.51684866108158,10.802143255290838,10.858821650818184,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0
2011-09-22,MCO,ATL,11.76,12.4455389179,8.17659260736,False,265,101,118,149,-117,-95,-80,-18,19,50,64,94,16,15,650.7363446314483,10.80192431511827,10.89196124165143,10.986705272120973,11.05876539475933,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
